# ANNOTATION label vol Imax Iavg Istd lx2 ly2 lz2 Rg asph acyl kappa Lmax Lmin Vrs Vre
2 1.4333600000000000e+05 1.3620000000000000e+03 1.6304486989974976e+00 1.2561700344085693e+00 9.5004931092262268e-02 3.9525158405303955e+00 6.8706874847412109e+00 4.3215814208984375e+02 2.1047121047973633e+01 4.2674652099609375e+02 2.9181714057922363e+00 9.2807775735855103e-01 7.8653884887695312e+01 1.3072374343872070e+01 1.6208291053771973e-02 2.6845732331275940e-01
1 1.4333700000000000e+05 1.3670000000000000e+03 3.7086489200592041e+00 1.3888219594955444e+00 3.4486207365989685e-01 6.7505578994750977e+00 6.0392143249511719e+01 8.5722213745117188e+01 1.2363855361938477e+01 5.2150867462158203e+01 5.3641582489013672e+01 2.0874032378196716e-01 4.5366649627685547e+01 3.7855182647705078e+01 8.0250002443790436e-02 1.5614143013954163e-01
2 1.4333800000000000e+05 1.3690000000000000e+03 1.2428292036056519e+00 1.1077680587768555e+00 4.7069605439901352e-02 2.0670528411865234e+00 7.8810925483703613e+00 4.7513977050781250e+02 2.2024711608886719e+01 4.7016571044921875e+02 5.8140397071838379e+00 9.3953025341033936e-01 1.1070061492919922e+02 1.4656942367553711e+01 1.4217100106179714e-02 3.3226159214973450e-01
1 1.4333900000000000e+05 1.3740000000000000e+03 2.9855201244354248e+00 1.5361629724502563e+00 2.2272516787052155e-01 1.2283372879028320e+01 1.9971940994262695e+01 4.2690559387207031e+01 8.6571283340454102e+00 2.6562904357910156e+01 7.6885671615600586e+00 1.3351234793663025e-01 2.8009208679199219e+01 2.4311870574951172e+01 2.3496511578559875e-01 2.8668716549873352e-01
0 1.4334000000000000e+05 1.3750000000000000e+03 3.1388063430786133e+00 1.4532697200775146e+00 3.5134303569793701e-01 6.1529221534729004e+00 3.0541643142700195e+01 8.2044317626953125e+02 2.9276914596557617e+01 8.0209588623046875e+02 2.4388719558715820e+01 8.7629914283752441e-01 1.0007511901855469e+02 2.9621128082275391e+01 6.0794604942202568e-03 7.4773535132408142e-02
0 1.4334100000000000e+05 1.3760000000000000e+03 1.5582791566848755e+00 1.2164099216461182e+00 8.6699590086936951e-02 9.0441685914993286e-01 6.9056442260742188e+01 8.0454760742187500e+02 2.9572088241577148e+01 7.6956713867187500e+02 6.8152030944824219e+01 7.7895444631576538e-01 9.2785812377929688e+01 3.4121791839599609e+01 5.9035150334239006e-03 1.3107278943061829e-01
1 1.4334200000000000e+05 1.3810000000000000e+03 3.8314654827117920e+00 1.5632942914962769e+00 3.3252868056297302e-01 5.9528732299804688e+00 1.0253438568115234e+02 1.2438173675537109e+02 1.5260046005249023e+01 7.0138107299804688e+01 9.6581512451171875e+01 2.1972693502902985e-01 6.3641349792480469e+01 3.8516338348388672e+01 4.3118577450513840e-02 1.0702215135097504e-01
0 1.4334300000000000e+05 1.3900000000000000e+03 1.6155613660812378e+00 1.1867204904556274e+00 7.3824450373649597e-02 1.6718322753906250e+01 8.5907150268554688e+01 1.3725726318359375e+02 1.5488148689270020e+01 8.5944526672363281e+01 6.9188827514648438e+01 1.9075548648834229e-01 4.6824958801269531e+01 4.4431922912597656e+01 4.1510175913572311e-02 6.6848628222942352e-02
0 1.4334400000000000e+05 1.3940000000000000e+03 1.6962603330612183e+00 1.2978023290634155e+00 1.0586064308881760e-01 6.2538275718688965e+00 8.9196538925170898e+00 4.1536965942382812e+02 2.0749532699584961e+01 4.0778289794921875e+02 2.6658263206481934e+00 8.9709538221359253e-01 7.2887191772460938e+01 1.9026987075805664e+01 1.7313148826360703e-02 1.9554865360260010e-01
1 1.4334500000000000e+05 1.3970000000000000e+03 3.9461562633514404e+00 1.6172137260437012e+00 2.9499682784080505e-01 7.7567777633666992e+00 1.5366965293884277e+01 1.3966378784179688e+02 1.2758821487426758e+01 1.2810191345214844e+02 7.6101875305175781e+00 6.2089335918426514e-01 5.1865577697753906e+01 1.8989580154418945e+01 7.4628204107284546e-02 2.3119379580020905e-01
1 1.4334600000000000e+05 1.4070000000000000e+03 7.0628538131713867e+00 1.9819302558898926e+00 5.7783997058868408e-01 2.5056555271148682e+00 1.4704659461975098e+01 1.6738574218750000e+02 1.3586613655090332e+01 1.5878059387207031e+02 1.2199003219604492e+01 7.4313610792160034e-01 6.6954864501953125e+01 1.7498783111572266e+01 6.2244176864624023e-02 3.8256311416625977e-01
0 1.4334700000000000e+05 1.4070000000000000e+03 2.1040391921997070e+00 1.2141257524490356e+00 1.4862251281738281e-01 2.7231761932373047e+01 4.9053821563720703e+01 2.2495471191406250e+02 1.7356275558471680e+01 1.8681192016601562e+02 2.1822059631347656e+01 3.8851252198219299e-01 5.7634983062744141e+01 3.6883079528808594e+01 2.9858140274882317e-02 5.4806068539619446e-02
1 1.4334800000000000e+05 1.4110000000000000e+03 1.2140928268432617e+01 2.8066263198852539e+00 8.0303138494491577e-01 7.3953332901000977e+00 1.6972175598144531e+01 1.2952946472167969e+02 1.2405522346496582e+01 1.1734571075439453e+02 9.5768432617187500e+00 5.8430331945419312e-01 5.2900917053222656e+01 1.9355680465698242e+01 8.2001186907291412e-02 2.3629333078861237e-01
1 1.4334900000000000e+05 1.4240000000000000e+03 3.7942550182342529e+00 1.9708237648010254e+00 2.5986996293067932e-01 5.1419258117675781e+00 1.1148640632629395e+01 1.1711826324462891e+02 1.1550273895263672e+01 1.0897298431396484e+02 6.0067143440246582e+00 6.6873961687088013e-01 3.8957420349121094e+01 1.5829419136047363e+01 1.0253482311964035e-01 3.7109079957008362e-01
1 1.4335000000000000e+05 1.4270000000000000e+03 2.0927891731262207e+00 1.2542922496795654e+00 1.5696230530738831e-01 1.5396388053894043e+01 2.7127788543701172e+01 1.0754075622558594e+02 1.2250099182128906e+01 8.6278671264648438e+01 1.1731400489807129e+01 3.3514213562011719e-01 4.6208206176757812e+01 2.6228174209594727e+01 8.6127810180187225e-02 1.4377295970916748e-01
1 1.4335100000000000e+05 1.4340000000000000e+03 1.2477791786193848e+01 2.4832646846771240e+00 7.2546160221099854e-01 5.8403844833374023e+00 3.5803508758544922e+01 1.2716030120849609e+02 1.2992466926574707e+01 1.0633835601806641e+02 2.9963123321533203e+01 4.2046841979026794e-01 4.8990806579589844e+01 2.8401357650756836e+01 7.2545848786830902e-02 1.8777866661548615e-01
0 1.4335200000000000e+05 1.4360000000000000e+03 1.5893079757690430e+01 1.8183869123458862e+00 1.1081860065460205e+00 4.8889269828796387e+00 3.8214252471923828e+01 4.1041070556640625e+02 2.1295866012573242e+01 3.8885913085937500e+02 3.3325325012207031e+01 7.3924618959426880e-01 8.2509803771972656e+01 2.8625640869140625e+01 1.6497069969773293e-02 1.1073426157236099e-01
2 1.4335300000000000e+05 1.4440000000000000e+03 1.1252402067184448e+00 1.0849628448486328e+00 9.6017010509967804e-03 1.1525999069213867e+01 5.8398540496826172e+01 2.4463311767578125e+02 1.7735773086547852e+01 2.0967083740234375e+02 4.6872543334960938e+01 4.6095243096351624e-01 7.1224456787109375e+01 3.3620765686035156e+01 2.8718058019876480e-02 7.5984612107276917e-02
0 1.4335400000000000e+05 1.4500000000000000e+03 2.3404023647308350e+00 1.5777746438980103e+00 1.5492680668830872e-01 1.1591558456420898e+00 4.6288766860961914e+00 3.2028527832031250e+02 1.8057500839233398e+01 3.1739126586914062e+02 3.4697208404541016e+00 9.4754171371459961e-01 6.1511272430419922e+01 1.2578811645507812e+01 2.7323314920067787e-02 7.4687367677688599e-01
0 1.4335500000000000e+05 1.4520000000000000e+03 1.5444548130035400e+00 1.1910510063171387e+00 6.7591503262519836e-02 1.4004814624786377e+00 5.3744211196899414e+00 7.1178265380859375e+02 2.6805923461914062e+01 7.0839520263671875e+02 3.9739398956298828e+00 9.7193753719329834e-01 1.0133616638183594e+02 1.5171728134155273e+01 8.3639714866876602e-03 4.2358908057212830e-01
0 1.4335600000000000e+05 1.4590000000000000e+03 1.6421747207641602e+00 1.2507733106613159e+00 8.4882691502571106e-02 1.6298042297363281e+01 5.8517681121826172e+01 1.4109045410156250e+02 1.4693746566772461e+01 1.0368260192871094e+02 4.2219638824462891e+01 2.5929057598114014e-01 4.3786689758300781e+01 3.3244041442871094e+01 5.1026519387960434e-02 8.4928132593631744e-02
2 1.4335700000000000e+05 1.4660000000000000e+03 1.5140787363052368e+00 1.1061279773712158e+00 4.0691208094358444e-02 4.0397724509239197e-01 2.8483806610107422e+01 2.6209960937500000e+02 1.7058353424072266e+01 2.4765571594238281e+02 2.8079830169677734e+01 7.3133379220962524e-01 6.4902938842773438e+01 3.0303428649902344e+01 3.2768830657005310e-02 5.7000631093978882e-01
0 1.4335800000000000e+05 1.4660000000000000e+03 1.4612543582916260e+00 1.2641906738281250e+00 6.6147714853286743e-02 1.4754242897033691e+00 1.0398279190063477e+01 3.0306460571289062e+02 1.7746501922607422e+01 2.9712777709960938e+02 8.9228553771972656e+00 8.9069515466690063e-01 6.9071739196777344e+01 2.2504812240600586e+01 2.9102746397256851e-02 4.5907488465309143e-01
0 1.4335900000000000e+05 1.4790000000000000e+03 2.3059837818145752e+00 1.3639749288558960e+00 1.6136686503887177e-01 3.1807355880737305e+00 5.3965942382812500e+01 1.6427616882324219e+02 1.4880283355712891e+01 1.3570281982421875e+02 5.0785205841064453e+01 4.1506034135818481e-01 5.8254390716552734e+01 3.5261306762695312e+01 4.9804985523223877e-02 1.8806743621826172e-01
0 1.4336000000000000e+05 1.4970000000000000e+03 1.4526922702789307e+00 1.2114357948303223e+00 6.5895065665245056e-02 2.8330454826354980e+00 2.4734117507934570e+01 5.4700616455078125e+02 2.3970258712768555e+01 5.3322253417968750e+02 2.1901071548461914e+01 8.6233353614807129e-01 8.0361755371093750e+01 3.0115240097045898e+01 1.2059849686920643e-02 1.6327026486396790e-01
1 1.4336100000000000e+05 1.4990000000000000e+03 5.0485353469848633e+00 1.5057241916656494e+00 4.3221539258956909e-01 1.5729525566101074e+01 3.0565113067626953e+01 9.2949722290039062e+01 1.1800185203552246e+01 6.9802406311035156e+01 1.4835587501525879e+01 2.5980961322784424e-01 4.9675090789794922e+01 2.2238655090332031e+01 1.0122166574001312e-01 1.5141299366950989e-01
1 1.4336200000000000e+05 1.5070000000000000e+03 6.0889167785644531e+00 1.6080504655838013e+00 5.0730001926422119e-01 1.3294285535812378e+00 3.7599895477294922e+01 1.4422625732421875e+02 1.3533498764038086e+01 1.2476158905029297e+02 3.6270469665527344e+01 4.9341595172882080e-01 5.9638328552246094e+01 2.6237682342529297e+01 6.7456111311912537e-02 3.7898465991020203e-01
1 1.4336300000000000e+05 1.5090000000000000e+03 1.1715503692626953e+01 2.1061735153198242e+00 7.0826566219329834e-01 4.7100925445556641e+00 4.0599166870117188e+01 1.3743861389160156e+02 1.3518426895141602e+01 1.1478398132324219e+02 3.5889076232910156e+01 4.2343541979789734e-01 6.4631202697753906e+01 3.1854476928710938e+01 6.7771799862384796e-02 1.9875493645668030e-01
0 1.4336400000000000e+05 1.5110000000000000e+03 1.6838536262512207e+00 1.2638123035430908e+00 9.1710068285465240e-02 9.3159418106079102e+00 6.7898551940917969e+01 3.3800973510742188e+02 2.0377052307128906e+01 2.9940249633789062e+02 5.8582611083984375e+01 5.3485977649688721e-01 6.3936134338378906e+01 4.4904979705810547e+01 1.9814297556877136e-02 6.9777049124240875e-02
0 1.4336500000000000e+05 1.5240000000000000e+03 2.5073819160461426e+00 1.5743430852890015e+00 1.7862187325954437e-01 1.0654675960540771e+00 2.0213706493377686e+00 6.2760644531250000e+02 2.5113607406616211e+01 6.2606304931640625e+02 9.5590317249298096e-01 9.8537254333496094e-01 1.0461848449707031e+02 8.1747732162475586e+00 1.0675688274204731e-02 8.8512486219406128e-01
1 1.4336600000000000e+05 1.5290000000000000e+03 3.4869842529296875e+00 1.4108237028121948e+00 2.7569180727005005e-01 4.5483212471008301e+00 6.4521865844726562e+01 9.0508148193359375e+01 1.2632431983947754e+01 5.5973049163818359e+01 5.9973548889160156e+01 2.2896312177181244e-01 4.3263809204101562e+01 4.0174922943115234e+01 8.4155954420566559e-02 2.0032770931720734e-01
1 1.4336700000000000e+05 1.5290000000000000e+03 4.2036666870117188e+00 1.2972112894058228e+00 3.4582862257957458e-01 5.8230857849121094e+00 3.1819887161254883e+01 4.6888842773437500e+02 2.2506252288818359e+01 4.5006692504882812e+02 2.5996801376342773e+01 7.9145616292953491e-01 1.0024961090087891e+02 2.3231042861938477e+01 1.4881140552461147e-02 1.1076516658067703e-01
1 1.4336800000000000e+05 1.5290000000000000e+03 3.8052141666412354e+00 1.8085569143295288e+00 3.0522006750106812e-01 1.4102897644042969e+01 3.5924900054931641e+01 6.2466075897216797e+01 1.0606312751770020e+01 3.7452178955078125e+01 2.1822000503540039e+01 1.3906230032444000e-01 3.3994934082031250e+01 2.7879016876220703e+01 1.4218457043170929e-01 1.8352270126342773e-01
2 1.4336900000000000e+05 1.5320000000000000e+03 1.5792200565338135e+00 1.0912307500839233e+00 5.5602014064788818e-02 3.4283115863800049e+00 2.3051040649414062e+01 5.4563470458984375e+02 2.3918905258178711e+01 5.3239501953125000e+02 1.9622730255126953e+01 8.6685210466384888e-01 8.7532844543457031e+01 2.7531017303466797e+01 1.2421472929418087e-02 1.5753561258316040e-01
0 1.4337000000000000e+05 1.5340000000000000e+03 1.6845449209213257e+00 1.2038829326629639e+00 7.8686885535717010e-02 1.9204841613769531e+01 4.6471805572509766e+01 1.2755390167236328e+02 1.3900738716125488e+01 9.4715576171875000e+01 2.7266963958740234e+01 2.5519967079162598e-01 3.8579795837402344e+01 3.3515594482421875e+01 6.3365072011947632e-02 9.7081109881401062e-02
2 1.4337100000000000e+05 1.5380000000000000e+03 1.2272090911865234e+00 1.0943373441696167e+00 2.6057001203298569e-02 7.8319931030273438e+00 6.2611145019531250e+01 4.9937783813476562e+02 2.3870923995971680e+01 4.6415628051757812e+02 5.4779151916503906e+01 6.7044758796691895e-01 8.7364257812500000e+01 3.6938655853271484e+01 1.2545470148324966e-02 6.6364541649818420e-02
0 1.4337200000000000e+05 1.5390000000000000e+03 2.0763480663299561e+00 1.3344644308090210e+00 1.3585293292999268e-01 2.7294528484344482e+00 6.2530960083007812e+01 2.2403410339355469e+02 1.7008659362792969e+01 1.9140390014648438e+02 5.9801506042480469e+01 4.6979326009750366e-01 5.6608867645263672e+01 3.4950862884521484e+01 3.4702967852354050e-02 1.6805544495582581e-01
1 1.4337300000000000e+05 1.5440000000000000e+03 3.5007054805755615e+00 1.6800019741058350e+00 2.5220337510108948e-01 4.3162875175476074e+00 1.5613385200500488e+01 2.4803034973144531e+02 1.6369483947753906e+01 2.3806550598144531e+02 1.1297098159790039e+01 7.9065281152725220e-01 5.8575778961181641e+01 1.7795240402221680e+01 3.9055354893207550e-02 2.5500434637069702e-01
0 1.4337400000000000e+05 1.5520000000000000e+03 2.2672941684722900e+00 1.3201501369476318e+00 1.3543650507926941e-01 3.0940930843353271e+00 1.1750936508178711e+01 3.3582644653320312e+02 1.8726224899291992e+01 3.2840393066406250e+02 8.6568431854248047e+00 8.7748980522155762e-01 7.0791381835937500e+01 1.6229419708251953e+01 2.6222817599773407e-02 2.9990777373313904e-01
0 1.4337500000000000e+05 1.5590000000000000e+03 1.3214210271835327e+00 1.1258445978164673e+00 3.3644255250692368e-02 1.9924343824386597e+00 1.7724582672119141e+01 3.5428234863281250e+03 5.9687023162841797e+01 3.5329650878906250e+03 1.5732147216796875e+01 9.8347991704940796e-01 2.1452641296386719e+02 2.5758003234863281e+01 8.1347586819902062e-04 9.4112589955329895e-02
0 1.4337600000000000e+05 1.5730000000000000e+03 1.5459564208984375e+01 1.6149686574935913e+00 1.0819469690322876e+00 5.7978105545043945e+00 7.2177108764648438e+01 2.8327908325195312e+02 1.9006683349609375e+01 2.4429162597656250e+02 6.6379295349121094e+01 4.8261231184005737e-01 8.0951293945312500e+01 4.5503135681152344e+01 2.5418387725949287e-02 9.7554229199886322e-02
0 1.4337700000000000e+05 1.5870000000000000e+03 1.7359341382980347e+00 1.3183178901672363e+00 9.6733197569847107e-02 3.0024163722991943e+00 2.0465429306030273e+01 4.8665603637695312e+02 2.2585922241210938e+01 4.7492211914062500e+02 1.7463012695312500e+01 8.6762815713882446e-01 8.4987220764160156e+01 2.8877758026123047e+01 1.5282757580280304e-02 1.9596402347087860e-01
0 1.4337800000000000e+05 1.5950000000000000e+03 1.1658418178558350e+00 1.0826505422592163e+00 2.4321014061570168e-02 2.2353452682495117e+01 2.6692054748535156e+01 2.9002218627929688e+02 1.8413789749145508e+01 2.6549942016601562e+02 4.3386030197143555e+00 6.1325532197952271e-01 7.3838706970214844e+01 2.8550638198852539e+01 2.8344536200165749e-02 8.1872522830963135e-02
1 1.4337900000000000e+05 1.6020000000000000e+03 3.2639999389648438e+00 1.6108508110046387e+00 2.3184847831726074e-01 9.7512235641479492e+00 1.8414728164672852e+01 7.5681388854980469e+01 1.0190551757812500e+01 6.1598415374755859e+01 8.6635036468505859e+00 3.5706233978271484e-01 3.9160373687744141e+01 2.0797935485839844e+01 1.6796070337295532e-01 2.9343515634536743e-01
1 1.4338000000000000e+05 1.6110000000000000e+03 5.1359882354736328e+00 1.7127268314361572e+00 4.3606936931610107e-01 1.2236861228942871e+01 2.6150266647338867e+01 1.0410874938964844e+02 1.1937163352966309e+01 8.4915184020996094e+01 1.3913405418395996e+01 3.6226290464401245e-01 5.2157592773437500e+01 2.8492055892944336e+01 1.0508248955011368e-01 1.8846696615219116e-01
1 1.4338100000000000e+05 1.6260000000000000e+03 8.4341344833374023e+00 1.4763739109039307e+00 6.2884032726287842e-01 4.5284538269042969e+01 6.7000434875488281e+01 9.4453788757324219e+01 1.4378413200378418e+01 3.8311302185058594e+01 2.1715900421142578e+01 4.2615860700607300e-02 4.0004417419433594e+01 3.6623767852783203e+01 6.0691229999065399e-02 6.4856491982936859e-02
0 1.4338200000000000e+05 1.6290000000000000e+03 1.3103804588317871e+00 1.1366113424301147e+00 4.5120067894458771e-02 7.2640414237976074e+00 2.2911590576171875e+01 1.0895775146484375e+03 3.3462715148925781e+01 1.0744897460937500e+03 1.5647549629211426e+01 9.2093503475189209e-01 1.2474055480957031e+02 1.8812713623046875e+01 4.8236511647701263e-03 8.1682987511157990e-02
0 1.4338300000000000e+05 1.6300000000000000e+03 2.2418994903564453e+00 1.5096515417098999e+00 1.7647653818130493e-01 1.2892841100692749e+00 3.9794692993164062e+00 4.0481896972656250e+02 2.0250623703002930e+01 4.0218460083007812e+02 2.6901853084564209e+00 9.6186006069183350e-01 8.3179077148437500e+01 1.1799226760864258e+01 2.1777635440230370e-02 7.6370680332183838e-01
1 1.4338400000000000e+05 1.6340000000000000e+03 1.5468976497650146e+00 1.2130073308944702e+00 9.3198917806148529e-02 4.8380694389343262e+00 4.4333049774169922e+01 3.1558261108398438e+02 1.9098527908325195e+01 2.9099703979492188e+02 3.9494979858398438e+01 6.4526283740997314e-01 7.0961456298828125e+01 2.7399078369140625e+01 2.6024997234344482e-02 1.3410718739032745e-01
1 1.4338500000000000e+05 1.6500000000000000e+03 5.2209663391113281e+00 1.6177045106887817e+00 4.4793161749839783e-01 1.1517958641052246e+01 3.1123342514038086e+01 1.0621466064453125e+02 1.2200654029846191e+01 8.4894004821777344e+01 1.9605382919311523e+01 3.3826330304145813e-01 5.0179992675781250e+01 2.6805496215820312e+01 1.0080286115407944e-01 1.8055820465087891e-01
1 1.4338600000000000e+05 1.6790000000000000e+03 8.6013727188110352e+00 1.8853583335876465e+00 6.1636102199554443e-01 3.4846165180206299e+00 1.6571367263793945e+01 2.7031515502929688e+02 1.7040279388427734e+01 2.6028713989257812e+02 1.3086750984191895e+01 8.0504691600799561e-01 8.1795578002929688e+01 1.8694881439208984e+01 3.7649463862180710e-02 2.8695595264434814e-01
0 1.4338700000000000e+05 1.6970000000000000e+03 1.4939061403274536e+00 1.2097518444061279e+00 6.5515317022800446e-02 3.7054698944091797e+01 4.7148670196533203e+01 1.2657852935791016e+02 1.4518329620361328e+01 8.4476844787597656e+01 1.0093971252441406e+01 1.6234333813190460e-01 4.6903137207031250e+01 3.0682193756103516e+01 6.1527624726295471e-02 7.7055178582668304e-02
1 1.4338800000000000e+05 1.7240000000000000e+03 4.2972850799560547e+00 1.5598348379135132e+00 3.8868162035942078e-01 7.4081563949584961e+00 3.7651950836181641e+01 1.1754559326171875e+02 1.2751693725585938e+01 9.5015533447265625e+01 3.0243795394897461e+01 3.6738812923431396e-01 5.0803611755371094e+01 3.0850337982177734e+01 9.2251174151897430e-02 2.0330201089382172e-01
1 1.4338900000000000e+05 1.7240000000000000e+03 9.3148384094238281e+00 1.5690116882324219e+00 7.2112363576889038e-01 8.9671277999877930e+00 5.3328903198242188e+01 1.5871124267578125e+02 1.4866312980651855e+01 1.2756322479248047e+02 4.4361774444580078e+01 3.6336651444435120e-01 6.0075508117675781e+01 3.5145767211914062e+01 5.8219127357006073e-02 1.3362318277359009e-01
1 1.4339000000000000e+05 1.7420000000000000e+03 8.4780693054199219e+00 2.0357460975646973e+00 6.8081891536712646e-01 4.0377950668334961e+00 2.8926872253417969e+01 2.1922579956054688e+02 1.5880505561828613e+01 2.0274346923828125e+02 2.4889078140258789e+01 6.5360838174819946e-01 6.7880836486816406e+01 2.2014425277709961e+01 4.8260677605867386e-02 2.3245336115360260e-01
2 1.4339100000000000e+05 1.7500000000000000e+03 1.4340993165969849e+00 1.1466948986053467e+00 5.1700886338949203e-02 6.2481770515441895e+00 9.0256881713867188e+01 1.4977980041503906e+02 1.5693465232849121e+01 1.0152727508544922e+02 8.4008705139160156e+01 2.5720167160034180e-01 6.1878608703613281e+01 3.9636714935302734e+01 5.0236541777849197e-02 1.2857335805892944e-01
1 1.4339200000000000e+05 1.7540000000000000e+03 7.5388855934143066e+00 1.3064963817596436e+00 5.8239829540252686e-01 2.5844127655029297e+01 4.6316089630126953e+01 1.4276638793945312e+02 1.4660375595092773e+01 1.0668628692626953e+02 2.0471960067749023e+01 2.5320234894752502e-01 5.4195320129394531e+01 2.9929176330566406e+01 6.1763595789670944e-02 9.0599559247493744e-02
0 1.4339300000000000e+05 1.7690000000000000e+03 1.7636920213699341e+00 1.4227235317230225e+00 9.0882144868373871e-02 2.9730958938598633e+00 4.5755734443664551e+00 1.6473251342773438e+02 1.3125593185424805e+01 1.6095817565917969e+02 1.6024777889251709e+00 8.7293660640716553e-01 5.0748825073242188e+01 1.1691576957702637e+01 8.6797922849655151e-02 7.9793465137481689e-01
1 1.4339400000000000e+05 1.8060000000000000e+03 3.6155765056610107e+00 1.5111963748931885e+00 2.9392716288566589e-01 1.7688571929931641e+01 3.3976219177246094e+01 6.4784690856933594e+01 1.0791175842285156e+01 3.8952293395996094e+01 1.6287645339965820e+01 1.2656237185001373e-01 3.7714294433593750e+01 2.3944686889648438e+01 1.5945924818515778e-01 1.9543576240539551e-01
1 1.4339500000000000e+05 1.8120000000000000e+03 5.1254539489746094e+00 1.4609065055847168e+00 4.4315123558044434e-01 5.6137542724609375e+00 1.3993005371093750e+02 2.8347100830078125e+02 2.0712673187255859e+01 2.1069911193847656e+02 1.3431629943847656e+02 3.1471663713455200e-01 6.9319961547851562e+01 5.4820140838623047e+01 2.2624969482421875e-02 8.1993237137794495e-02
1 1.4339600000000000e+05 1.8340000000000000e+03 2.7753405570983887e+00 1.5187575817108154e+00 2.3775090277194977e-01 5.9945812225341797e+00 4.4389881134033203e+01 1.1931687927246094e+02 1.3026947021484375e+01 9.4124649047851562e+01 3.8395298004150391e+01 3.4602785110473633e-01 5.4457218170166016e+01 2.6999422073364258e+01 9.2047013342380524e-02 2.1977756917476654e-01
2 1.4339700000000000e+05 1.8420000000000000e+03 1.6407681703567505e+00 1.1145201921463013e+00 4.3850567191839218e-02 4.1411857604980469e+00 3.2234554290771484e+01 5.3444171142578125e+02 2.3891786575317383e+01 5.1625384521484375e+02 2.8093368530273438e+01 8.1977677345275879e-01 8.0620559692382812e+01 3.0356405258178711e+01 1.4985872432589531e-02 1.4725588262081146e-01
0 1.4339800000000000e+05 1.8550000000000000e+03 1.7680412530899048e+00 1.2611933946609497e+00 1.2845744192600250e-01 8.3272571563720703e+00 1.8256208801269531e+02 4.3470596313476562e+02 2.5011903762817383e+01 3.3926126098632812e+02 1.7423483276367188e+02 3.5226699709892273e-01 7.8098358154296875e+01 5.6466487884521484e+01 1.3153519481420517e-02 4.8724368214607239e-02
0 1.4339900000000000e+05 1.8730000000000000e+03 1.8079979419708252e+00 1.2356733083724976e+00 1.0814671963453293e-01 9.2541685104370117e+00 3.8892536163330078e+01 1.1360344238281250e+03 3.4411933898925781e+01 1.1119610595703125e+03 2.9638368606567383e+01 8.8221460580825806e-01 1.1768810272216797e+02 3.4368453979492188e+01 5.0997496582567692e-03 6.2545575201511383e-02
1 1.4340000000000000e+05 1.8750000000000000e+03 9.7269744873046875e+00 1.7424713373184204e+00 6.2126481533050537e-01 7.0567684173583984e+00 8.1060668945312500e+01 2.8005453491210938e+02 1.9187807083129883e+01 2.3599581909179688e+02 7.4003898620605469e+01 4.4117441773414612e-01 6.2061923980712891e+01 5.9278686523437500e+01 2.9448518529534340e-02 1.0002955049276352e-01
2 1.4340100000000000e+05 1.8820000000000000e+03 1.3169821500778198e+00 1.1863236427307129e+00 3.9840310811996460e-02 5.2675223350524902e+00 2.2038749694824219e+01 5.0970751953125000e+02 2.3173557281494141e+01 4.9605438232421875e+02 1.6771228790283203e+01 8.5400390625000000e-01 1.0496676635742188e+02 1.8515892028808594e+01 1.6779527068138123e-02 1.6520333290100098e-01
1 1.4340200000000000e+05 1.8970000000000000e+03 5.6341094970703125e+00 1.6829173564910889e+00 4.3521928787231445e-01 1.0704615592956543e+01 5.1528659820556641e+01 1.2996775817871094e+02 1.3863658905029297e+01 9.8851127624511719e+01 4.0824043273925781e+01 2.9835212230682373e-01 6.2898620605468750e+01 3.3034557342529297e+01 7.8989982604980469e-02 1.5128502249717712e-01
0 1.4340300000000000e+05 1.9050000000000000e+03 1.6169838905334473e+00 1.2374093532562256e+00 9.2710584402084351e-02 3.0672543048858643e+00 1.4133149719238281e+02 5.9425781250000000e+02 2.7178237915039062e+01 5.2205847167968750e+02 1.3826423645019531e+02 5.2579849958419800e-01 9.8789115905761719e+01 6.2530426025390625e+01 1.0528570041060448e-02 8.0143727362155914e-02
1 1.4340400000000000e+05 1.9060000000000000e+03 1.7513076066970825e+00 1.3889536857604980e+00 1.1599174886941910e-01 3.0769517421722412e+00 4.8496189117431641e+01 7.8998031616210938e+01 1.1426774024963379e+01 5.3211456298828125e+01 4.5419239044189453e+01 2.5682932138442993e-01 4.6367843627929688e+01 3.0116004943847656e+01 1.4173927903175354e-01 3.7484955787658691e-01
0 1.4340500000000000e+05 1.9220000000000000e+03 2.6117429733276367e+00 1.6230926513671875e+00 2.3246282339096069e-01 2.9703340530395508e+00 3.2013904571533203e+01 4.5679342651367188e+02 2.2176061630249023e+01 4.3930130004882812e+02 2.9043571472167969e+01 8.0058741569519043e-01 8.4699516296386719e+01 3.2811397552490234e+01 1.9554127007722855e-02 1.9691456854343414e-01
0 1.4340600000000000e+05 1.9230000000000000e+03 2.8062081336975098e+00 1.7270072698593140e+00 1.9959816336631775e-01 1.7846320867538452e+00 4.8601226806640625e+00 6.7832904052734375e+02 2.6172004699707031e+01 6.7500665283203125e+02 3.0754907131195068e+00 9.7112464904785156e-01 9.7056831359863281e+01 1.1366663932800293e+01 1.1901634745299816e-02 5.3532499074935913e-01
